"continent","iso3c","country_region","province_state","lat","long","ts","deaths"
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-01,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-02,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-03,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-04,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-05,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-06,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-07,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-08,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-09,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-10,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-11,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-12,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-13,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-14,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-15,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-16,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-17,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-18,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-19,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-20,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-21,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-22,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-23,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-24,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-25,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-26,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-27,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-28,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-02-29,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-03-01,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-03-02,0
"Americas","USA","US","Humboldt County, CA",40.745,-123.8695,2020-03-03,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-22,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-23,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-24,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-25,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-26,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-27,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-28,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-29,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-30,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-01-31,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-01,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-02,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-03,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-04,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-05,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-06,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-07,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-08,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-09,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-10,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-11,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-12,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-13,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-14,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-15,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-16,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-17,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-18,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-19,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-20,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-21,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-22,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-23,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-24,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-25,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-26,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-27,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-28,0
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-02-29,1
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-03-01,1
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-03-02,5
"Americas","USA","US","King County, WA",47.6062,-122.3321,2020-03-03,6
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-22,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-23,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-24,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-25,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-26,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-27,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-28,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-29,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-30,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-01-31,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-01,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-02,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-03,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-04,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-05,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-06,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-07,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-08,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-09,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-10,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-11,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-12,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-13,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-14,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-15,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-16,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-17,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-18,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-19,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-20,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-21,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-22,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-23,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-24,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-25,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-26,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-27,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-28,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-02-29,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-03-01,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-03-02,0
"Americas","USA","US","Lackland, TX (From Diamond Princess)",29.3829,-98.6134,2020-03-03,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-22,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-23,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-24,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-25,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-26,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-27,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-28,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-29,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-30,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-01-31,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-01,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-02,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-03,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-04,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-05,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-06,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-07,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-08,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-09,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-10,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-11,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-12,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-13,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-14,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-15,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-16,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-17,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-18,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-19,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-20,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-21,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-22,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-23,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-24,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-25,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-26,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-27,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-28,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-02-29,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-03-01,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-03-02,0
"Americas","USA","US","Los Angeles, CA",34.0522,-118.2437,2020-03-03,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-22,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-23,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-24,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-25,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-26,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-27,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-28,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-29,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-30,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-01-31,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-01,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-02,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-03,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-04,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-05,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-06,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-07,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-08,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-09,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-10,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-11,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-12,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-13,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-14,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-15,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-16,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-17,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-18,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-19,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-20,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-21,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-22,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-23,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-24,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-25,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-26,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-27,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-28,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-02-29,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-03-01,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-03-02,0
"Americas","USA","US","Madison, WI",43.0731,-89.4012,2020-03-03,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-22,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-23,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-24,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-25,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-26,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-27,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-28,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-29,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-30,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-31,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-01,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-02,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-03,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-04,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-05,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-06,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-07,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-08,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-09,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-10,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-11,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-12,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-13,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-14,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-15,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-16,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-17,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-18,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-19,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-20,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-21,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-22,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-23,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-24,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-25,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-26,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-27,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-28,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-29,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-01,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-02,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-03,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-22,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-23,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-24,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-25,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-26,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-27,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-28,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-29,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-30,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-01-31,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-01,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-02,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-03,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-04,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-05,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-06,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-07,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-08,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-09,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-10,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-11,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-12,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-13,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-14,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-15,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-16,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-17,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-18,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-19,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-20,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-21,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-22,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-23,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-24,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-25,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-26,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-27,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-28,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-02-29,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-03-01,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-03-02,0
"Americas","USA","US","New York City, NY",40.7128,-74.006,2020-03-03,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-22,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-23,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-24,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-25,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-26,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-27,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-28,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-29,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-30,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-01-31,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-01,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-02,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-03,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-04,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-05,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-06,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-07,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-08,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-09,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-10,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-11,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-12,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-13,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-14,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-15,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-16,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-17,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-18,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-19,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-20,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-21,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-22,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-23,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-24,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-25,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-26,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-27,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-28,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-02-29,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-03-01,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-03-02,0
"Americas","USA","US","Norfolk County, MA",42.1767,-71.1449,2020-03-03,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-22,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-23,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-24,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-25,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-26,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-27,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-28,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-29,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-30,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-01-31,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-01,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-02,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-03,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-04,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-05,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-06,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-07,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-08,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-09,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-10,0
"Americas","USA","US","Omaha, NE (From Diamond Princess)",41.2545,-95.9758,2020-02-11,0
